epoch,loss,loss/data,loss/data/I,loss/ic,loss/ic/I0,loss/ic/S0,loss/res,loss/res/I,loss/res/S,loss/smma,lr,params/beta,step
103,0.0053158109076321125,0.004969874396920204,0.004969874396920204,1.630895712878555e-05,1.9616391000454314e-06,1.4347317119245417e-05,0.00032962748082354665,1.3563858374254778e-06,1.9398894437472336e-06,0.010812710970640182,,0.28036344051361084,4783
,,,,,,,,,,,0.0005,,4784
104,0.005236688069999218,0.004861159715801477,0.004861159715801477,2.1649530026479624e-05,1.8304486957276822e-06,1.9819079170702025e-05,0.0003538788005243987,1.3882729490433121e-06,2.150515229004668e-06,0.010701190680265427,,0.28173699975013733,4829
,,,,,,,,,,,0.0005,,4830
105,0.005040726624429226,0.004734325222671032,0.004734325222671032,8.90005594555987e-06,1.7599875263840659e-06,7.140067282307427e-06,0.00029750127578154206,1.3430211538434378e-06,1.6319922906404827e-06,0.010587980970740318,,0.2836959660053253,4875
,,,,,,,,,,,0.0005,,4876
106,0.005186876747757196,0.004760110750794411,0.004760110750794411,1.438162234990159e-05,1.6554138255742146e-06,1.27262082969537e-05,0.0004123845137655735,1.6106065459098318e-06,2.5132389964710455e-06,0.010479958727955818,,0.28781893849372864,4921
,,,,,,,,,,,0.0005,,4922
107,0.004822143819183111,0.004541429225355387,0.004541429225355387,1.0578848559816834e-05,1.6263888937828597e-06,8.952458301791921e-06,0.0002701357298064977,1.2767327461915556e-06,1.4246247701521497e-06,0.010366803035140038,,0.28989219665527344,4967
,,,,,,,,,,,0.0005,,4968
108,0.005001773592084646,0.004559875000268221,0.004559875000268221,1.3313252566149458e-05,1.6119909105327679e-06,1.1701262337737717e-05,0.00042858513188548386,1.7732174910634058e-06,2.5126330456259893e-06,0.010259502567350864,,0.2945352792739868,5013
,,,,,,,,,,,0.0005,,5014
109,0.004592289682477713,0.004242143593728542,0.004242143593728542,8.58702878758777e-06,1.6242834135482553e-06,6.962746738281567e-06,0.00034155850880779326,1.379888090013992e-06,2.0356969798740465e-06,0.010146157816052437,,0.2962268888950348,5059
,,,,,,,,,,,0.0005,,5060
110,0.0048646568320691586,0.004307856317609549,0.004307856317609549,2.0393561499076895e-05,1.6079490023912513e-06,1.8785613065119833e-05,0.0005364075186662376,1.993847490666667e-06,3.370226295373868e-06,0.010040528140962124,,0.3008458614349365,5105
,,,,,,,,,,,0.0005,,5106
111,0.004400440491735935,0.004091969691216946,0.004091969691216946,8.98864436749136e-06,1.5934326711430913e-06,7.395211468974594e-06,0.00029948155861347914,1.1784397884184727e-06,1.8163758568334742e-06,0.009927726350724697,,0.30245375633239746,5151
,,,,,,,,,,,0.0005,,5152
112,0.00491994759067893,0.004343398846685886,0.004343398846685886,1.7156116882688366e-05,1.575224246153084e-06,1.5580892068101093e-05,0.0005593951791524887,2.0099134871998103e-06,3.584038950066315e-06,0.009827570989727974,,0.30873942375183105,5197
,,,,,,,,,,,0.0005,,5198
113,0.0042754849418997765,0.00398053927347064,0.00398053927347064,8.881205758370925e-06,1.55023951720068e-06,7.330967946472811e-06,0.00028606338310055435,1.1476197414594935e-06,1.7130143987742485e-06,0.009716528467833996,,0.3099595308303833,5243
,,,,,,,,,,,0.0005,,5244
114,0.004828459583222866,0.004235236905515194,0.004235236905515194,1.806219734135084e-05,1.555287553856033e-06,1.6506910469615832e-05,0.000575160956941545,1.972657855731086e-06,3.7789498037454905e-06,0.009618767537176609,,0.3152638077735901,5289
,,,,,,,,,,,0.0005,,5290
115,0.004198625683784485,0.0038896335754543543,0.0038896335754543543,9.189049706037622e-06,1.5282139429473318e-06,7.660836672584992e-06,0.00029980269027873874,1.1623003501881612e-06,1.8357264934820705e-06,0.009510364383459091,,0.3161161243915558,5335
,,,,,,,,,,,0.0005,,5336
116,0.004625892266631126,0.004067740868777037,0.004067740868777037,1.599238021299243e-05,1.5411812910315348e-06,1.4451199604081921e-05,0.0005421606474556029,1.913607547976426e-06,3.5079992812825367e-06,0.00941267516463995,,0.32052141427993774,5381
,,,,,,,,,,,0.0005,,5382
117,0.004062861669808626,0.003728752490133047,0.003728752490133047,8.610540135123301e-06,1.530306008135085e-06,7.080234809109243e-06,0.0003254976763855666,1.3151451412340975e-06,1.93983123608632e-06,0.009305679239332676,,0.3211834728717804,5427
,,,,,,,,,,,0.0005,,5428
118,0.0042708381079137325,0.0035773725248873234,0.0035773725248873234,2.3072188923833892e-05,1.580534899403574e-06,2.1491652660188265e-05,0.0006703935214318335,2.1139167074579746e-06,4.590017397276824e-06,0.009204981848597527,,0.3252345621585846,5473
,,,,,,,,,,,0.0005,,5474
119,0.003989065065979958,0.0035743452608585358,0.0035743452608585358,2.7866642994922586e-05,1.5671025721530896e-06,2.6299538149032742e-05,0.00038685346953570843,1.5873848724368145e-06,2.2811500457464717e-06,0.009100663475692272,,0.32488393783569336,5519
,,,,,,,,,,,0.0005,,5520
120,0.004040106665343046,0.0033908530604094267,0.0033908530604094267,1.8441663996782154e-05,1.5853908053031773e-06,1.685627103142906e-05,0.0006308123702183366,2.169708295696182e-06,4.138415079069091e-06,0.00899945292621851,,0.32856011390686035,5565
,,,,,,,,,,,0.0005,,5566
121,0.0039376867935061455,0.003377394750714302,0.003377394750714302,3.334060966153629e-05,1.5549651379842544e-06,3.17856392939575e-05,0.0005269518005661666,1.6851220152602764e-06,3.584397063605138e-06,0.008898217231035233,,0.33116742968559265,5611
,,,,,,,,,,,0.0005,,5612
122,0.00391016062349081,0.0033132433891296387,0.0033132433891296387,2.604413566587027e-05,1.565339402986865e-06,2.447879705869127e-05,0.0005708737880922854,1.9157880615239264e-06,3.792949655689881e-06,0.008798455819487572,,0.33479830622673035,5657
,,,,,,,,,,,0.0005,,5658
123,0.003759524319320917,0.0033025857992470264,0.0033025857992470264,2.88199917122256e-05,1.55401130541577e-06,2.7265983590041287e-05,0.0004281180154066533,1.5869782146182843e-06,2.694201612030156e-06,0.00869767740368843,,0.33816447854042053,5703
,,,,,,,,,,,0.0005,,5704
124,0.003547277767211199,0.0031388509087264538,0.0031388509087264538,1.1105490557383746e-05,1.5956046581777628e-06,9.509886695013847e-06,0.0003973212733399123,1.6023527678044047e-06,2.370859419897897e-06,0.00859466940164566,,0.3417365252971649,5749
,,,,,,,,,,,0.0005,,5750
125,0.00359661178663373,0.0031104073859751225,0.0031104073859751225,1.372242422803538e-05,1.611971697457193e-06,1.211045037052827e-05,0.00047248098417185247,1.6709687997717992e-06,3.0538408282154705e-06,0.008494708687067032,,0.3459838628768921,5795
,,,,,,,,,,,0.0005,,5796
126,0.0034273474011570215,0.002904570661485195,0.002904570661485195,4.763083779835142e-05,1.6431567928520963e-06,4.598768282448873e-05,0.0004751456726808101,1.8049236132355873e-06,2.9465336410794407e-06,0.008393361233174801,,0.3489326536655426,5841
,,,,,,,,,,,0.0005,,5842
127,0.0033290358260273933,0.002908597933128476,0.002908597933128476,1.668958975642454e-05,1.669530547587783e-06,1.5020057617221028e-05,0.00040374798118136823,1.6642271702949074e-06,2.373252527831937e-06,0.00829207431524992,,0.3516981601715088,5887
,,,,,,,,,,,0.0005,,5888
128,0.003357977606356144,0.002747549209743738,0.002747549209743738,5.721762136090547e-05,1.6717498283469467e-06,5.5545871873619035e-05,0.0005532104405574501,1.9842998426611302e-06,3.547804453774006e-06,0.008193392306566238,,0.3564421832561493,5933
,,,,,,,,,,,0.0005,,5934
129,0.0032577586825937033,0.00268305791541934,0.00268305791541934,5.869598317076452e-05,1.6692049484845484e-06,5.7026776630664244e-05,0.0005160048021934927,2.0325169316492975e-06,3.1275312721845694e-06,0.008094679564237595,,0.3590226471424103,5979
,,,,,,,,,,,0.0005,,5980
130,0.002940698992460966,0.0025376458652317524,0.0025376458652317524,5.3631305490853265e-05,1.7188906440424034e-06,5.191240779822692e-05,0.00034942160709761083,1.498504161645542e-06,1.9957119548053015e-06,0.007991600781679153,,0.36206138134002686,6025
,,,,,,,,,,,0.0005,,6026
131,0.0029381688218563795,0.0021931088995188475,0.0021931088995188475,0.0002667052613105625,1.7946015304914908e-06,0.00026491060270927846,0.00047835480654612184,1.818747023207834e-06,2.964800387417199e-06,0.007890531793236732,,0.3660993278026581,6071
,,,,,,,,,,,0.0005,,6072
132,0.003070064354687929,0.0023928170558065176,0.0023928170558065176,5.087712634121999e-05,1.7626111912250053e-06,4.911451105726883e-05,0.0006263707764446735,2.242867822133121e-06,4.020840151497396e-06,0.007794122211635113,,0.37089839577674866,6117
,,,,,,,,,,,0.0005,,6118
133,0.0027312543243169785,0.0022906430531293154,0.0022906430531293154,6.586523522855714e-05,1.7621867982597905e-06,6.41030419501476e-05,0.0003747463633771986,1.5547445855190745e-06,2.1927191937720636e-06,0.0076928650960326195,,0.3733212351799011,6163
,,,,,,,,,,,0.0005,,6164
134,0.0029973199125379324,0.0023405542597174644,0.0023405542597174644,6.672417657682672e-05,1.7722240954753943e-06,6.495195702882484e-05,0.0005900411633774638,2.246825488327886e-06,3.653584599305759e-06,0.007598954252898693,,0.3779328465461731,6209
,,,,,,,,,,,0.0005,,6210
135,0.0026146878954023123,0.0021286949049681425,0.0021286949049681425,7.758825086057186e-05,1.7571505850355607e-06,7.583109254483134e-05,0.0004084042739123106,1.741959863466036e-06,2.3420827801601263e-06,0.007499268744140863,,0.3810642957687378,6255
,,,,,,,,,,,0.0005,,6256
136,0.002656823256984353,0.0021683652885258198,0.0021683652885258198,1.0365183698013425e-05,1.7688686284600408e-06,8.596317456976976e-06,0.00047809205716475844,1.8482581936041242e-06,2.932662482635351e-06,0.0074024200439453125,,0.38417863845825195,6301
,,,,,,,,,,,0.0005,,6302
137,0.0027192116249352694,0.00216576736420393,0.00216576736420393,1.903091833810322e-05,1.7480732594776782e-06,1.7282844055444002e-05,0.0005344133242033422,1.8232348111268948e-06,3.5208981898904312e-06,0.007308755535632372,,0.38834041357040405,6347
,,,,,,,,,,,0.0005,,6348
138,0.0027610301040112972,0.0019340966828167439,0.0019340966828167439,0.00013379684241954237,1.7676707102509681e-06,0.0001320291921729222,0.0006931364769116044,2.42850546783302e-06,4.502859155763872e-06,0.007217801176011562,,0.3903372585773468,6393
,,,,,,,,,,,0.0005,,6394
139,0.0024063847959041595,0.0016904136864468455,0.0016904136864468455,0.00010879103501792997,1.8210804455520702e-06,0.000106969935586676,0.0006071797106415033,2.0334407508926233e-06,4.038357019453542e-06,0.007121572736650705,,0.3915162980556488,6439
,,,,,,,,,,,0.0005,,6440
140,0.0022842292673885822,0.001778806559741497,0.001778806559741497,1.843004793045111e-05,1.8707517028815346e-06,1.6559297364437953e-05,0.00048699264880269766,1.6426846514150384e-06,3.2272421321977163e-06,0.007024826016277075,,0.39278721809387207,6485
,,,,,,,,,,,0.0005,,6486
141,0.00230956356972456,0.0018907756311818957,0.0018907756311818957,6.141098310763482e-06,1.8434350295137847e-06,4.297663508623373e-06,0.00041264673927798867,1.5858282722547301e-06,2.5406388886040077e-06,0.006930520758032799,,0.3972046375274658,6531
,,,,,,,,,,,0.0005,,6532
142,0.002384630963206291,0.0017628524219617248,0.0017628524219617248,1.656950007600244e-05,1.823636125664052e-06,1.4745863154530525e-05,0.0006052091484889388,2.0843585843977053e-06,3.967732936871471e-06,0.0068396031856536865,,0.40144452452659607,6577
,,,,,,,,,,,0.0005,,6578
143,0.002402538200840354,0.001614749664440751,0.001614749664440751,0.0001877241302281618,1.8331596720599919e-06,0.00018589098181109875,0.0006000645807944238,2.209101239714073e-06,3.7915453958703438e-06,0.006750861648470163,,0.4032270610332489,6623
,,,,,,,,,,,0.0005,,6624
144,0.0021648539695888758,0.0016945397946983576,0.0016945397946983576,7.739801367279142e-05,1.8725409063335974e-06,7.552546594524756e-05,0.00039291600114665926,1.6912237015276332e-06,2.237936314486433e-06,0.00665914174169302,,0.4043540358543396,6669
,,,,,,,,,,,0.0005,,6670
145,0.0017806979594752192,0.0013745749602094293,0.0013745749602094293,4.429699401953258e-06,1.9355027234269073e-06,2.494197588021052e-06,0.0004016931925434619,1.6947152516877395e-06,2.322217142136651e-06,0.006561572663486004,,0.4078618288040161,6715
,,,,,,,,,,,0.0005,,6716
146,0.002158845541998744,0.0015066091436892748,0.0015066091436892748,4.125865871174028e-06,1.8978482785314554e-06,2.228017137895222e-06,0.0006481102900579572,2.361215592827648e-06,4.119887762499275e-06,0.00647351797670126,,0.41292521357536316,6761
,,,,,,,,,,,0.0005,,6762
147,0.0018840893171727657,0.001374474260956049,0.001374474260956049,1.2056099876645021e-05,1.9925751075788867e-06,1.0063526133308187e-05,0.0004975583287887275,2.0462589418457355e-06,2.9293241823324934e-06,0.006381729617714882,,0.4142966866493225,6807
,,,,,,,,,,,0.0005,,6808
148,0.0020148821640759706,0.0013641013065353036,0.0013641013065353036,1.0233300599793438e-05,2.0176121324766427e-06,8.215688467316795e-06,0.0006405478343367577,2.5873043796309503e-06,3.818174263869878e-06,0.006294392514973879,,0.418872594833374,6853
,,,,,,,,,,,0.0005,,6854
149,0.001811424968764186,0.0013457152526825666,0.0013457152526825666,0.00011474189523141831,1.962846909009386e-06,0.0001127790383179672,0.00035096812644042075,1.4569044424206368e-06,2.0527763808786403e-06,0.006204733159393072,,0.42223748564720154,6899
,,,,,,,,,,,0.0005,,6900
150,0.0020250824745744467,0.001314144697971642,0.001314144697971642,4.845350304094609e-06,1.973612143046921e-06,2.871739297916065e-06,0.0007060924544930458,2.858419520634925e-06,4.202505351713626e-06,0.006121140439063311,,0.4260464310646057,6945
,,,,,,,,,,,0.0005,,6946
151,0.0016817772993817925,0.0012891816440969706,0.0012891816440969706,5.901472832192667e-06,1.9500703274388798e-06,3.951402504753787e-06,0.0003866943879984319,1.5901835013210075e-06,2.276761051689391e-06,0.006032352801412344,,0.4284864664077759,6991
,,,,,,,,,,,0.0005,,6992
152,0.0015283150132745504,0.0011406275443732738,0.0011406275443732738,1.980132765311282e-05,2.056571929642814e-06,1.7744756405591033e-05,0.00036788612487725914,1.7320401184406364e-06,1.9468213849904714e-06,0.005942272022366524,,0.4309796392917633,7037
,,,,,,,,,,,0.0005,,7038
153,0.0014439549995586276,0.0011226809583604336,0.0011226809583604336,3.2536904654989485e-06,2.007377588597592e-06,1.246311853719817e-06,0.00031802066951058805,1.3474150364345405e-06,1.8327915540794493e-06,0.005852305795997381,,0.43763378262519836,7083
,,,,,,,,,,,0.0005,,7084
154,0.0014227936044335365,0.0010442417114973068,0.0010442417114973068,3.9623073462280445e-06,2.0368318018881837e-06,1.9254757717135362e-06,0.00037458952283486724,1.641565063437156e-06,2.1043299511802616e-06,0.005763715598732233,,0.44193798303604126,7129
,,,,,,,,,,,0.0005,,7130
155,0.0017894170014187694,0.0010960041545331478,0.0010960041545331478,0.00014090037439018488,2.0340119135653367e-06,0.00013886636588722467,0.0005525125889107585,2.3300553948502056e-06,3.1950717129802797e-06,0.0056842295452952385,,0.44559213519096375,7175
,,,,,,,,,,,0.0005,,7176
156,0.0016082482179626822,0.0009829836199060082,0.0009829836199060082,0.0001928924466483295,2.0101228983548936e-06,0.00019088233239017427,0.0004323717439547181,1.5594630440318724e-06,2.7642547593131894e-06,0.005602709949016571,,0.4468960762023926,7221
,,,,,,,,,,,0.0005,,7222
157,0.0015565184876322746,0.0009984556818380952,0.0009984556818380952,0.00014819727221038193,2.009591753449058e-06,0.00014618768182117492,0.00040986566455103457,1.576893737365026e-06,2.5217623260687105e-06,0.0055217863991856575,,0.44836461544036865,7267
,,,,,,,,,,,0.0005,,7268
158,0.0014547832543030381,0.000929144851397723,0.000929144851397723,2.1700028810300864e-05,2.0086808945052326e-06,1.9691344277816825e-05,0.0005039384705014527,2.0924387627019314e-06,2.9469454148056684e-06,0.0054404460825026035,,0.45027434825897217,7313
,,,,,,,,,,,0.0005,,7314
159,0.0012618275359272957,0.0009179002372547984,0.0009179002372547984,3.7988311305525713e-06,2.0202519408485387e-06,1.7785782802093308e-06,0.00034012855030596256,1.4702704902447294e-06,1.9310150491946843e-06,0.0053568738512694836,,0.45244213938713074,7359
,,,,,,,,,,,0.0005,,7360
160,0.0015301983803510666,0.0007833661511540413,0.0007833661511540413,5.4768943300587125e-06,2.02766022994183e-06,3.4492345548642334e-06,0.0007413556450046599,3.0215089736884693e-06,4.392048595036613e-06,0.00528034009039402,,0.455314576625824,7405
,,,,,,,,,,,0.0005,,7406
161,0.0014844656689092517,0.000765178119763732,0.000765178119763732,7.797501893946901e-06,2.039354740190902e-06,5.758146016887622e-06,0.0007114902837201953,2.8936153739778092e-06,4.2212868720525876e-06,0.005204422865062952,,0.45650777220726013,7451
,,,,,,,,,,,0.0005,,7452
162,0.0012794970534741879,0.0008079000399447978,0.0008079000399447978,6.469567324529635e-06,2.041502284555463e-06,4.428065039974172e-06,0.00046512731933034956,1.8492493154553813e-06,2.802024937409442e-06,0.00512592401355505,,0.4575809836387634,7497
,,,,,,,,,,,0.0005,,7498
163,0.0014350858982652426,0.0008874693885445595,0.0008874693885445595,6.802502321079373e-05,2.0720381144201383e-06,6.59529905533418e-05,0.0004795914574060589,2.1391861082520336e-06,2.6567274744593306e-06,0.005052107386291027,,0.4602384567260742,7543
,,,,,,,,,,,0.0005,,7544
164,0.000995470560155809,0.0006837507244199514,0.0006837507244199514,1.3553954886447173e-05,2.0880609099549474e-06,1.14658942038659e-05,0.00029816580354236066,1.2803408253603266e-06,1.7013171600410715e-06,0.004970974754542112,,0.463289737701416,7589
,,,,,,,,,,,0.0005,,7590
165,0.0012053085956722498,0.0008410715381614864,0.0008410715381614864,1.2648990377783775e-05,2.0248855889803963e-06,1.0624103197187651e-05,0.00035158812534064054,1.454054654459469e-06,2.0618265352823073e-06,0.0048956614919006824,,0.46880799531936646,7635
,,,,,,,,,,,0.0005,,7636
166,0.001462536514736712,0.0008374988683499396,0.0008374988683499396,5.355506345949834e-06,2.0519089503068244e-06,3.3035976230166852e-06,0.0006196823087520897,2.343666665183264e-06,3.853156613331521e-06,0.004826998803764582,,0.4711534082889557,7681
,,,,,,,,,,,0.0005,,7682
167,0.0012056926498189569,0.0006430217181332409,0.0006430217181332409,6.082207619328983e-06,2.1280027340253582e-06,3.954206476919353e-06,0.0005565885221585631,2.3890877400845056e-06,3.1767972359375563e-06,0.00475457264110446,,0.4713578522205353,7727
,,,,,,,,,,,0.0005,,7728
168,0.000982702593319118,0.0005899807438254356,0.0005899807438254356,1.8686998373595998e-05,2.103840188283357e-06,1.658316068642307e-05,0.00037403483293019235,1.7620831158637884e-06,1.978264890567516e-06,0.004679135512560606,,0.4741484224796295,7773
,,,,,,,,,,,0.0005,,7774
