epoch,internal/smma_improvement,loss,loss/data,loss/data/I,loss/ic,loss/ic/I0,loss/ic/S0,loss/res,loss/res/I,loss/res/S,loss/smma,lr,params/beta,step
100,0.5382150411605835,0.005233456380665302,0.004965813364833593,0.004965813364833593,8.407952009292785e-06,3.5109108011965873e-06,4.897040071227821e-06,0.00025923692737706006,1.2266930298210355e-06,1.3656763258040883e-06,0.023069342598319054,,0.28633955121040344,4645
,,,,,,,,,,,,0.0005,,4646
101,0.5374104380607605,0.005349229089915752,0.005041130352765322,0.005041130352765322,9.692316780274268e-06,3.527005674186512e-06,6.165313152450835e-06,0.00029840669594705105,1.4067691154195927e-06,1.5772973256389378e-06,0.022714940831065178,,0.28952327370643616,4691
,,,,,,,,,,,,0.0005,,4692
102,0.5367898941040039,0.004981118720024824,0.004713610280305147,0.004713610280305147,8.495179827150423e-06,3.578927589842351e-06,4.916250873066019e-06,0.00025901279877871275,1.3142339412297588e-06,1.275894192076521e-06,0.022360263392329216,,0.29028016328811646,4737
,,,,,,,,,,,,0.0005,,4738
103,0.5360958576202393,0.005123734008520842,0.004781552590429783,0.004781552590429783,1.0373151781095657e-05,3.6245289720682194e-06,6.748623945895815e-06,0.0003318066883366555,1.5009189837655867e-06,1.817147790461604e-06,0.022015532478690147,,0.2937547564506531,4783
,,,,,,,,,,,,0.0005,,4784
104,0.5354729294776917,0.004842180758714676,0.00453867856413126,0.00453867856413126,1.695949504210148e-05,3.645102651717025e-06,1.331439216301078e-05,0.00028654211200773716,1.4197706832419499e-06,1.44564978654671e-06,0.021672066301107407,,0.2946838438510895,4829
,,,,,,,,,,,,0.0005,,4830
105,0.5348244905471802,0.00493974331766367,0.004572601988911629,0.004572601988911629,1.593186243553646e-05,3.67527673006407e-06,1.2256585250725038e-05,0.00035120840766467154,1.5340102663685684e-06,1.9780732145591173e-06,0.021337419748306274,,0.298051118850708,4875
,,,,,,,,,,,,0.0005,,4876
106,0.5343099236488342,0.004685813095420599,0.0043668900616467,0.0043668900616467,1.9400309611228295e-05,3.7141371649340726e-06,1.568617153679952e-05,0.00029952332261018455,1.5212513062579092e-06,1.4739817970621516e-06,0.021004388108849525,,0.29901617765426636,4921
,,,,,,,,,,,,0.0005,,4922
107,0.533676266670227,0.00482152821496129,0.004417437594383955,0.004417437594383955,1.8984515918418765e-05,3.713411388162058e-06,1.527110543975141e-05,0.00038510755985043943,1.5412937273140415e-06,2.30978162107931e-06,0.020680731162428856,,0.30245548486709595,4967
,,,,,,,,,,,,0.0005,,4968
108,0.5334017276763916,0.004496273584663868,0.004172113724052906,0.004172113724052906,1.585036443429999e-05,3.730362777787377e-06,1.2119999155402184e-05,0.00030831099138595164,1.419823320247815e-06,1.663286866460112e-06,0.0203570406883955,,0.30251964926719666,5013
,,,,,,,,,,,,0.0005,,5014
109,0.532889187335968,0.004724706057459116,0.0043182638473808765,0.0043182638473808765,2.0374225641717203e-05,3.7590705233014887e-06,1.6615151253063232e-05,0.00038606947055086493,1.520382738817716e-06,2.3403110844810726e-06,0.020044393837451935,,0.3058207333087921,5059
,,,,,,,,,,,,0.0005,,5060
110,0.5324116349220276,0.004437137860804796,0.004108357708901167,0.004108357708901167,2.160814437957015e-05,3.721663460964919e-06,1.788648296496831e-05,0.0003071730025112629,1.31494243760244e-06,1.7567881513969041e-06,0.019732249900698662,,0.30593812465667725,5105
,,,,,,,,,,,,0.0005,,5106
111,0.5320104360580444,0.0046158223412930965,0.004228869918733835,0.004228869918733835,2.1080653823446482e-05,3.76785101252608e-06,1.7312802810920402e-05,0.0003658723144326359,1.4822114735579817e-06,2.1765110886917682e-06,0.019429920241236687,,0.3088950216770172,5151
,,,,,,,,,,,,0.0005,,5152
112,0.5316420197486877,0.004346800968050957,0.004004146903753281,0.004004146903753281,2.0024937839480117e-05,3.699423814396141e-06,1.632551538932603e-05,0.0003226302796974778,1.2834742619816097e-06,1.9428282485023374e-06,0.019128259271383286,,0.31020286679267883,5197
,,,,,,,,,,,,0.0005,,5198
113,0.5310779809951782,0.004548124503344297,0.0041220891289412975,0.0041220891289412975,2.2597188944928348e-05,3.665471012936905e-06,1.8931719750980847e-05,0.0004034394514746964,1.4692300283059012e-06,2.5651650048530428e-06,0.01883665658533573,,0.3126831352710724,5243
,,,,,,,,,,,,0.0005,,5244
114,0.5308231115341187,0.004234008956700563,0.003961206879466772,0.003961206879466772,1.004766636469867e-05,3.630440460256068e-06,6.417228632926708e-06,0.00026275459094904363,1.286482302020886e-06,1.3410634664978716e-06,0.018544603139162064,,0.31369346380233765,5289
,,,,,,,,,,,,0.0005,,5290
115,0.5304319858551025,0.004278128035366535,0.003922903444617987,0.003922903444617987,1.3294335076352581e-05,3.658532705230755e-06,9.6358016890008e-06,0.00034192990278825164,1.3950589163869154e-06,2.0242403024894884e-06,0.01825927384197712,,0.31629177927970886,5335
,,,,,,,,,,,,0.0005,,5336
116,0.5299828052520752,0.0041801040060818195,0.0038629614282399416,0.0038629614282399416,1.1526458365551662e-05,3.619809831434395e-06,7.906647624622565e-06,0.0003056153655052185,1.3047464335613768e-06,1.7514070123070269e-06,0.01797769032418728,,0.3184528648853302,5381
,,,,,,,,,,,,0.0005,,5382
117,0.529600203037262,0.004120851866900921,0.0037866015918552876,0.0037866015918552876,1.1613889000727795e-05,3.621773885242874e-06,7.992117389221676e-06,0.0003226376138627529,1.31571835026989e-06,1.910657829284901e-06,0.017700552940368652,,0.32084810733795166,5427
,,,,,,,,,,,,0.0005,,5428
118,0.5298579931259155,0.004086461383849382,0.0037572202272713184,0.0037572202272713184,1.328499274677597e-05,3.625231101977988e-06,9.659759598434903e-06,0.0003159564803354442,1.269930635316996e-06,1.8896356550612836e-06,0.01742827147245407,,0.3237156867980957,5473
,,,,,,,,,,,,0.0005,,5474
119,0.5300222039222717,0.004044712521135807,0.0036947885528206825,0.0036947885528206825,1.5057229575177189e-05,3.6090777939534746e-06,1.1448151781223714e-05,0.0003348675090819597,1.2808488918381045e-06,2.0678255623352015e-06,0.017160600051283836,,0.32622992992401123,5519
,,,,,,,,,,,,0.0005,,5520
120,0.5301463007926941,0.003932064864784479,0.003623959608376026,0.003623959608376026,1.2171036360086873e-05,3.62188484359649e-06,8.549152880732436e-06,0.0002959337434731424,1.2572078276207321e-06,1.7021294524965924e-06,0.01689602993428707,,0.3290964961051941,5565
,,,,,,,,,,,,0.0005,,5566
121,0.5302732586860657,0.003853890812024474,0.003543002065271139,0.003543002065271139,8.77424008649541e-06,3.628038712122361e-06,5.146202056494076e-06,0.00030211571720428765,1.287870418309467e-06,1.733286694616254e-06,0.016635186970233917,,0.33152052760124207,5611
,,,,,,,,,,,,0.0005,,5612
122,0.5303736925125122,0.0037920805625617504,0.003444534493610263,0.003444534493610263,1.089498164219549e-05,3.6199464830133365e-06,7.275033567566425e-06,0.0003366507589817047,1.3326448424777482e-06,2.033861846939544e-06,0.01637832447886467,,0.3348449170589447,5657
,,,,,,,,,,,,0.0005,,5658
123,0.5304508209228516,0.003747575916349888,0.0034017383586615324,0.0034017383586615324,1.391241585224634e-05,3.5966547784482827e-06,1.0315762665413786e-05,0.0003319256938993931,1.272246095140872e-06,2.0470108665904263e-06,0.01612570881843567,,0.33727994561195374,5703
,,,,,,,,,,,,0.0005,,5704
124,0.530470073223114,0.003683492075651884,0.0033213302958756685,0.0033213302958756685,1.3756285625277087e-05,3.580110387702007e-06,1.0176174328080378e-05,0.0003484059707261622,1.2958822708242224e-06,2.1881776319787605e-06,0.01587686501443386,,0.3406834304332733,5749
,,,,,,,,,,,,0.0005,,5750
125,0.5304775238037109,0.003595978720113635,0.0032845858950167894,0.0032845858950167894,1.667139986238908e-05,3.57950148099917e-06,1.3091897017147858e-05,0.0002947213943116367,1.1843302445413428e-06,1.762884153322375e-06,0.01563124731183052,,0.34280893206596375,5795
,,,,,,,,,,,,0.0005,,5796
126,0.5304842591285706,0.003579857526347041,0.003208660753443837,0.003208660753443837,1.096738014894072e-05,3.5534701510187006e-06,7.413907496811589e-06,0.0003602290526032448,1.3436480230666348e-06,2.258642325614346e-06,0.01539022009819746,,0.34632357954978943,5841
,,,,,,,,,,,,0.0005,,5842
127,0.5305668115615845,0.0035117347724735737,0.003132993821054697,0.003132993821054697,1.2151458577136509e-05,3.508996769596706e-06,8.642463399155531e-06,0.00036658902536146343,1.2930745469930116e-06,2.3728150608803844e-06,0.015152649953961372,,0.34886398911476135,5887
,,,,,,,,,,,,0.0005,,5888
128,0.5306812524795532,0.0033411108888685703,0.0030055504757910967,0.0030055504757910967,2.564814167271834e-05,3.4953541216964368e-06,2.215279710071627e-05,0.0003099122841376811,1.2020757367281476e-06,1.8970473547597066e-06,0.014916419051587582,,0.35242190957069397,5933
,,,,,,,,,,,,0.0005,,5934
129,0.5308477878570557,0.0032270210795104504,0.0029159619007259607,0.0029159619007259607,1.8675176761462353e-05,3.4948645861732075e-06,1.5180305126705207e-05,0.00029238368733786047,1.129294673773984e-06,1.7945417312148493e-06,0.014682631008327007,,0.35474246740341187,5979
,,,,,,,,,,,,0.0005,,5980
130,0.531042218208313,0.0031341512221843004,0.002773974323645234,0.002773974323645234,4.3115571315865964e-05,3.490624976620893e-06,3.9624945202376693e-05,0.0003170616691932082,1.2359273569018114e-06,1.9346891804161714e-06,0.014451662078499794,,0.3588727116584778,6025
,,,,,,,,,,,,0.0005,,6026
131,0.5312274694442749,0.00316731259226799,0.0027376168873161077,0.0027376168873161077,6.639180355705321e-05,3.435367261772626e-06,6.295643834164366e-05,0.0003633048036135733,1.250258037543972e-06,2.382789944022079e-06,0.014225974678993225,,0.36195868253707886,6071
,,,,,,,,,,,,0.0005,,6072
132,0.5315483212471008,0.003016278613358736,0.0026455095503479242,0.0026455095503479242,2.8375196052365936e-05,3.3841740787465824e-06,2.499101719877217e-05,0.000342394458130002,1.2455501519070822e-06,2.178394197471789e-06,0.01400178112089634,,0.3650193214416504,6117
,,,,,,,,,,,,0.0005,,6118
133,0.5319215059280396,0.0029067827854305506,0.002586730755865574,0.002586730755865574,4.995350082026562e-06,3.34600122187112e-06,1.6493490875291172e-06,0.0003150564734824002,1.1927527339139488e-06,1.9578121737140464e-06,0.013779880478978157,,0.3679369390010834,6163
,,,,,,,,,,,,0.0005,,6164
134,0.5322844386100769,0.0029243261087685823,0.002539047272875905,0.002539047272875905,5.559400960919447e-06,3.2885200198506936e-06,2.2708804863214027e-06,0.00037971974234096706,1.330420445810887e-06,2.466777687004651e-06,0.013562769629061222,,0.3711998462677002,6209
,,,,,,,,,,,,0.0005,,6210
135,0.5327011942863464,0.0027300070505589247,0.0024737450294196606,0.0024737450294196606,5.641534244205104e-06,3.249429937568493e-06,2.39210635299969e-06,0.0002506206219550222,1.0567590607024613e-06,1.449446926926612e-06,0.013346114195883274,,0.3738529682159424,6255
,,,,,,,,,,,,0.0005,,6256
136,0.5330095291137695,0.0029921256937086582,0.0025020912289619446,0.0025020912289619446,6.033236331859371e-06,3.158550043735886e-06,2.8746867428708356e-06,0.0004840015899389982,1.5697632989031263e-06,3.270252136644558e-06,0.013139034621417522,,0.3777361512184143,6301
,,,,,,,,,,,,0.0005,,6302
137,0.5335188508033752,0.0029252448584884405,0.0025426733773201704,0.0025426733773201704,6.298018433881225e-06,3.02564399135008e-06,3.272374897278496e-06,0.0003762737906072289,1.4579284197679954e-06,2.3048094135447172e-06,0.012934759259223938,,0.3797558546066284,6347
,,,,,,,,,,,,0.0005,,6348
138,0.5340112447738647,0.0026910416781902313,0.002235125284641981,0.002235125284641981,6.546848453581333e-06,2.981931629619794e-06,3.5649165965878638e-06,0.00044936989434063435,1.511936602582864e-06,2.9817631457262905e-06,0.012729884125292301,,0.38139188289642334,6393
,,,,,,,,,,,,0.0005,,6394
139,0.5342980027198792,0.0026703053154051304,0.0021812859922647476,0.0021812859922647476,1.1734268809959758e-05,2.9182779144321103e-06,8.815989531285595e-06,0.000477285502711311,1.5305699889722746e-06,3.2422842650703387e-06,0.012528693303465843,,0.3833123445510864,6439
,,,,,,,,,,,,0.0005,,6440
140,0.5346921682357788,0.0025923619978129864,0.002232818864285946,0.002232818864285946,1.0511734217288904e-05,2.821764383043046e-06,7.689971425861586e-06,0.00034903149935416877,1.3387872286330094e-06,2.1515277239814168e-06,0.012329966761171818,,0.3862782120704651,6485
,,,,,,,,,,,,0.0005,,6486
141,0.5349992513656616,0.0026624216698110104,0.002130248351022601,0.002130248351022601,2.6874431569012813e-05,2.820313511620043e-06,2.4054119421634823e-05,0.000505299074575305,1.592513513060112e-06,3.4604784104885766e-06,0.012136615812778473,,0.3883342742919922,6531
,,,,,,,,,,,,0.0005,,6532
142,0.5353682041168213,0.002545337425544858,0.0021187716629356146,0.0021187716629356146,0.00015510863158851862,2.8143067538621835e-06,0.00015229432028718293,0.0002714569272939116,1.1582236538743018e-06,1.5563462056888966e-06,0.011944790370762348,,0.38938838243484497,6577
,,,,,,,,,,,,0.0005,,6578
143,0.5354033708572388,0.002814545528963208,0.002205996075645089,0.002205996075645089,0.00012250652071088552,2.687177811822039e-06,0.00011981932766502723,0.00048604264156892896,1.7579094446773524e-06,3.1025158477859804e-06,0.011762185022234917,,0.39290615916252136,6623
,,,,,,,,,,,,0.0005,,6624
144,0.5354310274124146,0.0026960354298353195,0.0023023139219731092,0.0023023139219731092,3.826691681751981e-06,2.5850267775240354e-06,1.2416660410963232e-06,0.0003898948198184371,1.5184376707111369e-06,2.3805109776731115e-06,0.01158086210489273,,0.39423951506614685,6669
,,,,,,,,,,,,0.0005,,6670
145,0.5357341766357422,0.002315535908564925,0.002023682463914156,0.002023682463914156,1.0182049663853832e-05,2.7265894004813163e-06,7.45546003599884e-06,0.0002816715568769723,1.2345710729277926e-06,1.582143909217848e-06,0.011395555920898914,,0.3950697183609009,6715
,,,,,,,,,,,,0.0005,,6716
146,0.5358871817588806,0.0024715194012969732,0.0018093163380399346,0.0018093163380399346,0.00011286415247013792,2.7408927962824237e-06,0.00011012326285708696,0.0005493384087458253,2.010405751207145e-06,3.4829774904210353e-06,0.01121707446873188,,0.3985624611377716,6761
,,,,,,,,,,,,0.0005,,6762
147,0.5356341600418091,0.002928812289610505,0.0018786953296512365,0.0018786953296512365,0.0006577223539352417,2.672285745575209e-06,0.0006550500402227044,0.00039239387842826545,1.3513790690922178e-06,2.5725596515258076e-06,0.011051309294998646,,0.4011884033679962,6807
,,,,,,,,,,,,0.0005,,6808
148,0.5358145833015442,0.0023566028103232384,0.0018571289256215096,0.0018571289256215096,0.00011623045429587364,2.622161900944775e-06,0.00011360830831108615,0.0003832434304058552,1.4522458968713181e-06,2.380188561801333e-06,0.010877415537834167,,0.4023834466934204,6853
,,,,,,,,,,,,0.0005,,6854
149,0.5361672043800354,0.002022541593760252,0.0016853353008627892,0.0016853353008627892,4.512252417043783e-05,2.638966407175758e-06,4.2483563447603956e-05,0.00029208388878032565,1.2449962696337025e-06,1.675842554504925e-06,0.010700318031013012,,0.40555739402770996,6899
,,,,,,,,,,,,0.0005,,6900
150,0.536251425743103,0.0023854905739426613,0.0016771918162703514,0.0016771918162703514,0.00019538294873200357,2.6068216811836464e-06,0.00019277611863799393,0.000512915663421154,1.915513394123991e-06,3.2136429126694566e-06,0.010534021072089672,,0.40949416160583496,6945
,,,,,,,,,,,,0.0005,,6946
151,0.5363193154335022,0.002234063111245632,0.0017857002094388008,0.0017857002094388008,0.00013994703476782888,2.577419536464731e-06,0.000137369628646411,0.0003084158815909177,1.2823081760870991e-06,1.8018508853856474e-06,0.01036802213639021,,0.4117197096347809,6991
,,,,,,,,,,,,0.0005,,6992
152,0.5366884469985962,0.001969460863620043,0.0015789243625476956,0.0015789243625476956,5.680603408109164e-06,2.5529668619128643e-06,3.127636773569975e-06,0.0003848559281323105,1.3736432720179437e-06,2.474915845596115e-06,0.01020005065947771,,0.41517388820648193,7037
,,,,,,,,,,,,0.0005,,7038
153,0.5368748307228088,0.0020414497703313828,0.0015374200884252787,0.0015374200884252787,4.267627446097322e-06,2.4635701265651733e-06,1.8040568647847977e-06,0.0004997617215849459,1.5658030179110938e-06,3.4318138659727992e-06,0.01003687921911478,,0.41849178075790405,7083
,,,,,,,,,,,,0.0005,,7084
154,0.5373443961143494,0.0017867879942059517,0.001393042504787445,0.001393042504787445,4.041137344756862e-06,2.5968440695578465e-06,1.4442932751990156e-06,0.0003897043061442673,1.4884266192893847e-06,2.4086157281999476e-06,0.009871876798570156,,0.4189625382423401,7129
,,,,,,,,,,,,0.0005,,7130
155,0.538018524646759,0.0014598928391933441,0.0011336994357407093,0.0011336994357407093,5.8637519941839855e-06,2.7309213237458607e-06,3.1328315799328266e-06,0.0003203298256266862,1.5042277254906367e-06,1.699070480754017e-06,0.009703637100756168,,0.42136916518211365,7175
,,,,,,,,,,,,0.0005,,7176
156,0.5381112694740295,0.0021315631456673145,0.0013179099187254906,0.0013179099187254906,2.8683005439233966e-05,2.6603681817505276e-06,2.6022647944046184e-05,0.0007849694229662418,2.7905741717404453e-06,5.059121122030774e-06,0.00955219566822052,,0.4266437590122223,7221
,,,,,,,,,,,,0.0005,,7222
157,0.538253128528595,0.001932404818944633,0.001215337309986353,0.001215337309986353,0.0001368211378576234,2.5570898287696764e-06,0.0001342640316579491,0.0005802464438602328,2.035262241406599e-06,3.7672014059353387e-06,0.009399800561368465,,0.42804545164108276,7267
,,,,,,,,,,,,0.0005,,7268
158,0.5385475158691406,0.0018865688471123576,0.00140259915497154,0.00140259915497154,2.6743779017124325e-05,2.4245034637715435e-06,2.431927714496851e-05,0.00045722562936134636,1.5005311979621183e-06,3.071725359404809e-06,0.009249535389244556,,0.42997318506240845,7313
,,,,,,,,,,,,0.0005,,7314
159,0.538779616355896,0.0018185485387220979,0.0014128993498161435,0.0014128993498161435,6.735529041179689e-06,2.3745860744384117e-06,4.360942966741277e-06,0.00039891342748887837,1.3977620483274222e-06,2.5913718673109543e-06,0.009100915864109993,,0.43211326003074646,7359
,,,,,,,,,,,,0.0005,,7360
160,0.5391770005226135,0.001742837717756629,0.001262384932488203,0.001262384932488203,2.1521991584450006e-05,2.347436748095788e-06,1.9174556655343622e-05,0.0004589310847222805,1.543869188935787e-06,3.0454416446445975e-06,0.008953753858804703,,0.43386149406433105,7405
,,,,,,,,,,,,0.0005,,7406
161,0.5395474433898926,0.0016488238470628858,0.0013154471525922418,0.0013154471525922418,6.491847216238966e-06,2.3643440272280714e-06,4.127502052142518e-06,0.0003268848522566259,1.18406592264364e-06,2.084782636302407e-06,0.008807655423879623,,0.4353955388069153,7451
,,,,,,,,,,,,0.0005,,7452
162,0.5399348735809326,0.0017293028067797422,0.0011375935282558203,0.0011375935282558203,5.869784945389256e-05,2.3803027033864055e-06,5.6317538110306486e-05,0.0005330116837285459,1.9990545752079925e-06,3.3310623166471487e-06,0.008666088804602623,,0.43691080808639526,7497
,,,,,,,,,,,,0.0005,,7498
163,0.5402877926826477,0.0016206841683015227,0.001183867803774774,0.001183867803774774,0.00012991216499358416,2.357190624024952e-06,0.00012755497300531715,0.00030690478160977364,1.3527455848816317e-06,1.7163019947474822e-06,0.008525180630385876,,0.4382122755050659,7543
